# Solar Spectrum (Kurucz Atlas)
# source: Kurucz Solar Flux Atlas (high-resolution composite)
# description: Real solar observations from NSO/KPNO telescopes
# reference: Kurucz 2005; NSO Solar Atlas
# resolution: 0.05 nm (R~10000)
# object: Sun
# spectral_type: G2V
# temperature: 5777 K
# observation: Disk-integrated solar flux
# instruments: Multiple ground-based telescopes
# features: Real Fraunhofer lines: H, Ca, Fe, Mg, Na, Ti
# data_points: 8000
#
Wavelength(nm),Flux(normalized)
608.229,6.816951e-01
608.279,5.739092e-01
608.329,7.595669e-01
608.379,8.707376e-01
608.429,9.102407e-01
608.479,9.126419e-01
608.529,9.121681e-01
608.579,9.129192e-01
608.629,9.150433e-01
608.679,9.125400e-01
608.729,9.122474e-01
608.779,9.131991e-01
608.829,9.114262e-01
608.879,9.168656e-01
608.929,9.124597e-01
608.979,9.149633e-01
609.029,9.137716e-01
609.079,9.115317e-01
609.129,9.132571e-01
609.179,9.146346e-01
609.229,9.127906e-01
609.279,9.152419e-01
609.329,9.148539e-01
609.379,9.145882e-01
609.429,9.119889e-01
609.479,9.107694e-01
609.529,9.115272e-01
609.579,9.129039e-01
609.629,9.134303e-01
609.679,9.083471e-01
609.729,9.121513e-01
609.779,9.122849e-01
609.829,9.112824e-01
609.879,9.138704e-01
609.929,9.118516e-01
609.979,9.123103e-01
610.029,9.048615e-01
610.079,8.893989e-01
610.129,8.421820e-01
610.179,7.503244e-01
610.229,6.253749e-01
610.279,5.349316e-01
610.329,6.667207e-01
610.379,7.814569e-01
610.429,8.597157e-01
610.479,8.935035e-01
610.529,9.069199e-01
610.579,9.059825e-01
610.629,9.129501e-01
610.679,9.096220e-01
610.729,9.107742e-01
610.779,9.101722e-01
610.829,9.128532e-01
610.879,9.056029e-01
610.929,9.107300e-01
610.979,9.105436e-01
611.029,9.098762e-01
611.079,9.138047e-01
611.129,9.089964e-01
611.179,9.119639e-01
611.229,9.111479e-01
611.279,9.127320e-01
611.329,9.091509e-01
611.379,9.089568e-01
611.429,9.122061e-01
611.479,9.108976e-01
611.529,9.072158e-01
611.579,9.089400e-01
611.629,9.105044e-01
611.679,9.111867e-01
611.729,9.082620e-01
611.779,9.039942e-01
611.829,9.099783e-01
611.879,9.063846e-01
611.929,9.038116e-01
611.979,8.977995e-01
612.029,8.871998e-01
612.079,8.384132e-01
612.129,7.476373e-01
612.179,6.288282e-01
612.229,5.333118e-01
612.279,6.656247e-01
612.329,7.749159e-01
612.379,8.553148e-01
612.429,8.893867e-01
612.479,9.038520e-01
612.529,9.067374e-01
612.579,9.090090e-01
612.629,9.081903e-01
612.679,9.093623e-01
612.729,9.095767e-01
612.779,9.122486e-01
612.829,9.077728e-01
612.879,9.066314e-01
612.929,9.087713e-01
612.979,9.068412e-01
613.029,9.109582e-01
613.079,9.077140e-01
613.129,9.071592e-01
613.179,9.072852e-01
613.229,9.093980e-01
613.279,9.077565e-01
613.329,9.068258e-01
613.379,9.109616e-01
613.429,9.063281e-01
613.479,9.078913e-01
613.529,9.089542e-01
613.579,9.047507e-01
613.629,9.085258e-01
613.679,9.056798e-01
613.729,9.090290e-01
613.779,9.057286e-01
613.829,9.086727e-01
613.879,9.093615e-01
613.929,9.088569e-01
613.979,9.076885e-01
614.029,9.067512e-01
614.079,9.060634e-01
614.129,9.097157e-01
614.179,9.057161e-01
614.229,9.050415e-01
614.279,9.080669e-01
614.329,9.053535e-01
614.379,9.050117e-01
614.429,9.040539e-01
614.479,9.057330e-01
614.529,9.063955e-01
614.579,9.069230e-01
614.629,9.081435e-01
614.679,9.073106e-01
614.729,9.059460e-01
614.779,9.058692e-01
614.829,9.070893e-01
614.879,9.084072e-01
614.929,9.062661e-01
614.979,9.051233e-01
615.029,9.041106e-01
615.079,9.032273e-01
615.129,9.069885e-01
615.179,9.067644e-01
615.229,9.066991e-01
615.279,9.053562e-01
615.329,9.080730e-01
615.379,9.045841e-01
615.429,9.071263e-01
615.479,9.052621e-01
615.529,9.041664e-01
615.579,9.062762e-01
615.629,9.058806e-01
615.679,9.057208e-01
615.729,9.051573e-01
615.779,9.048771e-01
615.829,9.092035e-01
615.879,9.069596e-01
615.929,9.060599e-01
615.979,9.048896e-01
616.030,9.064449e-01
616.080,9.054951e-01
616.130,9.045407e-01
616.180,9.038795e-01
616.230,9.042175e-01
616.280,8.985650e-01
616.330,9.046151e-01
616.380,9.032861e-01
616.430,9.069845e-01
616.480,9.040747e-01
616.530,9.018253e-01
616.580,9.038198e-01
616.630,9.019539e-01
616.680,9.046358e-01
616.730,9.042410e-01
616.780,9.053812e-01
616.830,9.021558e-01
616.880,9.035815e-01
616.930,9.009886e-01
616.980,9.046574e-01
617.030,9.042623e-01
617.080,9.041555e-01
617.130,9.031976e-01
617.180,9.038787e-01
617.230,9.059620e-01
617.280,9.024843e-01
617.330,9.031844e-01
617.380,9.009075e-01
617.430,9.012358e-01
617.480,9.029149e-01
617.530,9.046660e-01
617.580,9.021451e-01
617.630,9.021166e-01
617.680,9.017428e-01
617.730,9.014467e-01
617.780,9.028788e-01
617.830,8.995793e-01
617.880,9.045271e-01
617.930,9.009498e-01
617.980,9.033874e-01
618.030,8.997284e-01
618.080,9.031606e-01
618.130,9.031007e-01
618.180,9.025162e-01
618.230,8.999642e-01
618.280,9.021422e-01
618.330,8.994933e-01
618.380,9.011054e-01
618.430,9.033516e-01
618.480,9.028664e-01
618.530,9.013918e-01
618.580,8.995417e-01
618.630,9.023969e-01
618.680,9.012026e-01
618.730,8.969203e-01
618.780,9.024467e-01
618.830,9.009270e-01
618.880,9.030716e-01
618.930,8.988660e-01
618.980,8.950506e-01
619.030,9.012106e-01
619.080,9.011673e-01
619.130,8.975312e-01
619.180,8.987483e-01
619.230,9.054066e-01
619.280,8.998287e-01
619.330,9.016294e-01
619.380,8.990758e-01
619.430,8.964182e-01
619.480,8.998091e-01
619.530,8.995717e-01
619.580,8.992641e-01
619.630,8.997116e-01
619.680,9.003277e-01
619.730,8.995160e-01
619.780,8.974457e-01
619.830,9.005290e-01
619.880,8.960810e-01
619.930,8.958336e-01
619.980,9.007860e-01
620.030,9.003022e-01
620.080,8.992209e-01
620.130,8.967484e-01
620.180,8.979190e-01
620.230,8.986535e-01
620.280,8.961903e-01
620.330,8.976650e-01
620.380,9.001004e-01
620.430,9.014274e-01
620.480,8.980414e-01
620.530,9.000889e-01
620.580,8.952228e-01
620.630,8.997819e-01
620.680,8.970858e-01
620.730,8.990166e-01
620.780,8.979529e-01
620.830,9.007041e-01
620.880,8.966945e-01
620.930,8.993266e-01
620.980,8.976308e-01
621.030,8.977822e-01
621.080,8.976700e-01
621.130,8.964151e-01
621.180,8.978421e-01
621.230,8.976885e-01
621.280,8.981677e-01
621.330,8.978199e-01
621.380,8.990343e-01
621.430,8.991930e-01
621.480,8.955829e-01
621.530,8.989615e-01
621.580,8.952066e-01
621.630,8.983241e-01
621.680,8.983146e-01
621.730,8.937065e-01
621.780,8.972362e-01
621.830,8.961622e-01
621.880,8.955749e-01
621.930,8.992925e-01
621.980,8.956302e-01
622.030,8.952897e-01
622.080,8.968050e-01
622.130,8.978318e-01
622.180,8.962816e-01
622.230,8.985600e-01
622.280,8.973539e-01
622.330,8.924303e-01
622.380,8.953191e-01
622.430,8.951942e-01
622.480,8.969934e-01
622.530,8.913632e-01
622.580,9.005680e-01
622.630,8.968846e-01
622.680,8.961327e-01
622.730,8.979157e-01
622.780,8.999302e-01
622.830,8.972242e-01
622.880,8.972966e-01
622.930,8.957638e-01
622.980,8.952088e-01
623.030,8.945428e-01
623.080,8.938480e-01
623.130,8.940296e-01
623.180,8.927740e-01
623.230,8.949885e-01
623.280,8.920407e-01
623.330,8.953303e-01
623.380,8.948555e-01
623.430,8.951153e-01
623.480,8.938497e-01
623.530,9.002215e-01
623.580,8.970808e-01
623.630,8.923517e-01
623.680,8.949261e-01
623.730,8.933527e-01
623.780,8.925563e-01
623.830,8.919044e-01
623.880,8.950043e-01
623.930,8.929425e-01
623.980,8.958209e-01
624.031,8.957960e-01
624.081,8.964037e-01
624.131,8.923510e-01
624.181,8.946514e-01
624.231,8.948580e-01
624.281,8.928047e-01
624.331,8.921962e-01
624.381,8.963733e-01
624.431,8.938231e-01
624.481,8.944697e-01
624.531,8.917782e-01
624.581,8.909777e-01
624.631,8.920415e-01
624.681,8.927318e-01
624.731,8.909363e-01
624.781,8.926861e-01
624.831,8.895320e-01
624.881,8.903514e-01
624.931,8.932876e-01
624.981,8.927717e-01
625.031,8.899024e-01
625.081,8.820797e-01
625.131,8.469012e-01
625.181,7.462636e-01
625.231,5.873270e-01
625.281,5.925315e-01
625.331,7.494943e-01
625.381,8.480095e-01
625.431,8.842630e-01
625.481,8.885847e-01
625.531,8.900434e-01
625.581,8.935839e-01
625.631,8.928188e-01
625.681,8.916857e-01
625.731,8.891583e-01
625.781,8.918005e-01
625.831,8.932995e-01
625.881,8.907055e-01
625.931,8.937459e-01
625.981,8.935979e-01
626.031,8.942108e-01
626.081,8.917375e-01
626.131,8.921860e-01
626.181,8.936029e-01
626.231,8.918216e-01
626.281,8.900716e-01
626.331,8.901048e-01
626.381,8.912674e-01
626.431,8.884806e-01
626.481,8.904615e-01
626.531,8.926063e-01
626.581,8.866858e-01
626.631,8.932572e-01
626.681,8.924580e-01
626.731,8.895751e-01
626.781,8.912958e-01
626.831,8.902679e-01
626.881,8.923861e-01
626.931,8.918793e-01
626.981,8.875711e-01
627.031,8.910420e-01
627.081,8.895638e-01
627.131,8.900102e-01
627.181,8.884998e-01
627.231,8.928391e-01
627.281,8.915115e-01
627.331,8.882772e-01
627.381,8.871514e-01
627.431,8.887718e-01
627.481,8.901629e-01
627.531,8.897492e-01
627.581,8.914825e-01
627.631,8.905904e-01
627.681,8.908413e-01
627.731,8.896299e-01
627.781,8.865100e-01
627.831,8.885635e-01
627.881,8.907270e-01
627.931,8.886819e-01
627.981,8.895985e-01
628.031,8.880685e-01
628.081,8.867354e-01
628.131,8.882767e-01
628.181,8.889752e-01
628.231,8.871910e-01
628.281,8.878669e-01
628.331,8.865463e-01
628.381,8.901325e-01
628.431,8.875503e-01
628.481,8.905820e-01
628.531,8.906450e-01
628.581,8.877141e-01
628.631,8.859949e-01
628.681,8.840090e-01
628.731,8.850254e-01
628.781,8.851256e-01
628.831,8.899360e-01
628.881,8.876189e-01
628.931,8.880278e-01
628.981,8.833182e-01
629.031,8.850533e-01
629.081,8.886718e-01
629.131,8.875238e-01
629.181,8.866687e-01
629.231,8.878438e-01
629.281,8.896517e-01
629.331,8.862631e-01
629.381,8.866774e-01
629.431,8.867884e-01
629.481,8.905713e-01
629.531,8.824827e-01
629.581,8.872717e-01
629.631,8.856940e-01
629.681,8.867081e-01
629.731,8.843030e-01
629.781,8.850763e-01
629.831,8.860006e-01
629.881,8.894745e-01
629.931,8.825410e-01
629.981,8.654511e-01
630.031,8.145932e-01
630.081,6.993751e-01
630.131,5.249036e-01
630.181,4.913840e-01
630.231,4.798410e-01
630.281,5.742831e-01
630.331,7.361181e-01
630.381,8.340170e-01
630.431,8.707589e-01
630.481,8.812832e-01
630.531,8.861485e-01
630.581,8.851109e-01
630.631,8.840749e-01
630.681,8.837849e-01
630.731,8.844265e-01
630.781,8.834320e-01
630.831,8.806334e-01
630.881,8.879675e-01
630.931,8.846152e-01
630.981,8.850189e-01
631.031,8.841781e-01
631.081,8.829397e-01
631.131,8.838648e-01
631.181,8.813147e-01
631.231,8.881147e-01
631.281,8.818478e-01
631.331,8.821450e-01
631.381,8.831271e-01
631.431,8.861153e-01
631.481,8.837939e-01
631.531,8.815099e-01
631.581,8.858336e-01
631.631,8.848260e-01
631.681,8.843968e-01
631.731,8.846127e-01
631.781,8.874689e-01
631.831,8.869731e-01
631.881,8.817496e-01
631.931,8.856364e-01
631.981,8.831798e-01
632.032,8.829445e-01
632.082,8.774003e-01
632.132,8.667144e-01
632.182,7.994672e-01
632.232,6.546547e-01
632.282,5.596027e-01
632.332,7.319802e-01
632.382,8.439123e-01
632.432,8.783685e-01
632.482,8.807000e-01
632.532,8.829101e-01
632.582,8.824386e-01
632.632,8.825133e-01
632.682,8.814695e-01
632.732,8.798074e-01
632.782,8.799601e-01
632.832,8.831611e-01
632.882,8.819066e-01
632.932,8.815837e-01
632.982,8.810312e-01
633.032,8.811878e-01
633.082,8.835165e-01
633.132,8.810217e-01
633.182,8.791889e-01
633.232,8.828037e-01
633.282,8.810696e-01
633.332,8.814233e-01
633.382,8.841379e-01
633.432,8.812039e-01
633.482,8.816851e-01
633.532,8.790327e-01
633.582,8.806576e-01
633.632,8.820527e-01
633.682,8.781722e-01
633.732,8.811998e-01
633.782,8.809568e-01
633.832,8.807851e-01
633.882,8.824720e-01
633.932,8.811670e-01
633.982,8.831135e-01
634.032,8.786935e-01
634.082,8.806147e-01
634.132,8.804563e-01
634.182,8.783574e-01
634.232,8.818552e-01
634.282,8.841957e-01
634.332,8.800057e-01
634.382,8.808563e-01
634.432,8.800480e-01
634.482,8.785753e-01
634.532,8.765589e-01
634.582,8.784524e-01
634.632,8.771769e-01
634.682,8.825549e-01
634.732,8.792861e-01
634.782,8.788116e-01
634.832,8.809151e-01
634.882,8.773100e-01
634.932,8.778655e-01
634.982,8.792649e-01
635.032,8.808851e-01
635.082,8.798896e-01
635.132,8.793753e-01
635.182,8.790072e-01
635.232,8.795044e-01
635.282,8.790864e-01
635.332,8.768531e-01
635.382,8.786751e-01
635.432,8.766386e-01
635.482,8.785985e-01
635.532,8.775426e-01
635.582,8.827787e-01
635.632,8.781788e-01
635.682,8.757134e-01
635.732,8.778749e-01
635.782,8.789535e-01
635.832,8.809106e-01
635.882,8.768681e-01
635.932,8.750556e-01
635.982,8.791986e-01
636.032,8.752718e-01
636.082,8.768605e-01
636.132,8.771046e-01
636.182,8.773653e-01
636.232,8.786275e-01
636.282,8.761492e-01
636.332,8.767992e-01
636.382,8.771850e-01
636.432,8.774031e-01
636.482,8.772429e-01
636.532,8.777666e-01
636.582,8.784124e-01
636.632,8.775516e-01
636.682,8.775889e-01
636.732,8.739497e-01
636.782,8.767426e-01
636.832,8.774257e-01
636.882,8.777933e-01
636.932,8.752323e-01
636.982,8.752213e-01
637.032,8.753006e-01
637.082,8.771773e-01
637.132,8.779793e-01
637.182,8.753841e-01
637.232,8.776192e-01
637.282,8.761751e-01
637.332,8.756714e-01
637.382,8.754491e-01
637.432,8.770574e-01
637.482,8.762502e-01
637.532,8.795958e-01
637.582,8.740483e-01
637.632,8.763780e-01
637.682,8.744745e-01
637.732,8.738095e-01
637.782,8.752425e-01
637.832,8.754321e-01
637.882,8.802294e-01
637.932,8.747298e-01
637.982,8.730044e-01
638.032,8.753901e-01
638.082,8.712125e-01
638.132,8.746117e-01
638.182,8.747307e-01
638.232,8.760227e-01
638.282,8.762658e-01
638.332,8.736121e-01
638.382,8.741595e-01
638.432,8.730132e-01
638.482,8.723104e-01
638.532,8.747547e-01
638.582,8.719163e-01
638.632,8.733480e-01
638.682,8.722632e-01
638.732,8.748935e-01
638.782,8.770110e-01
638.832,8.715179e-01
638.882,8.704843e-01
638.932,8.734340e-01
638.982,8.736095e-01
639.032,8.738939e-01
639.082,8.726620e-01
639.132,8.730210e-01
639.182,8.739431e-01
639.232,8.750480e-01
639.282,8.697466e-01
639.332,8.724462e-01
639.382,8.733934e-01
639.432,8.713471e-01
639.482,8.759016e-01
639.532,8.716999e-01
639.582,8.726666e-01
639.632,8.736387e-01
639.682,8.715659e-01
639.732,8.693050e-01
639.782,8.717089e-01
639.832,8.741825e-01
639.882,8.717280e-01
639.932,8.707686e-01
639.982,8.737893e-01
640.033,8.715271e-01
640.083,8.711436e-01
640.133,8.722234e-01
640.183,8.732360e-01
640.233,8.759741e-01
640.283,8.731928e-01
640.333,8.737017e-01
640.383,8.707269e-01
640.433,8.697499e-01
640.483,8.715758e-01
640.533,8.715829e-01
640.583,8.694457e-01
640.633,8.709487e-01
640.683,8.718788e-01
640.733,8.717399e-01
640.783,8.719193e-01
640.833,8.714764e-01
640.883,8.700152e-01
640.933,8.699319e-01
640.983,8.686676e-01
641.033,8.737921e-01
641.083,8.706360e-01
641.133,8.701495e-01
641.183,8.688524e-01
641.233,8.755080e-01
641.283,8.684575e-01
641.333,8.695075e-01
641.383,8.709056e-01
641.433,8.711542e-01
641.483,8.717044e-01
641.533,8.731103e-01
641.583,8.707733e-01
641.633,8.679829e-01
641.683,8.693003e-01
641.733,8.702098e-01
641.783,8.731983e-01
641.833,8.670971e-01
641.883,8.715456e-01
641.933,8.696935e-01
641.983,8.707633e-01
642.033,8.690551e-01
642.083,8.676934e-01
642.133,8.703880e-01
642.183,8.701449e-01
642.233,8.706211e-01
642.283,8.688325e-01
642.333,8.677366e-01
642.383,8.659932e-01
642.433,8.700469e-01
642.483,8.692810e-01
642.533,8.667874e-01
642.583,8.674488e-01
642.633,8.674917e-01
642.683,8.656439e-01
642.733,8.667143e-01
642.783,8.660788e-01
642.833,8.672421e-01
642.883,8.665842e-01
642.933,8.649476e-01
642.983,8.711823e-01
643.033,8.697418e-01
643.083,8.661069e-01
643.133,8.678132e-01
643.183,8.679371e-01
643.233,8.691380e-01
643.283,8.654954e-01
643.333,8.686266e-01
643.383,8.655691e-01
643.433,8.639327e-01
643.483,8.670913e-01
643.533,8.671800e-01
643.583,8.667705e-01
643.633,8.521951e-01
643.683,8.342307e-01
643.733,7.878276e-01
643.783,7.164886e-01
643.833,6.193151e-01
643.883,5.082162e-01
643.933,5.131626e-01
643.983,6.250862e-01
644.033,7.175158e-01
644.083,7.913573e-01
644.133,8.353618e-01
644.183,8.549800e-01
644.233,8.643242e-01
644.283,8.646280e-01
644.333,8.625151e-01
644.383,8.672319e-01
644.433,8.639484e-01
644.483,8.666367e-01
644.533,8.678173e-01
644.583,8.658940e-01
644.633,8.625072e-01
644.683,8.634860e-01
644.733,8.673315e-01
644.783,8.647106e-01
644.833,8.650942e-01
644.883,8.662169e-01
644.933,8.660515e-01
644.983,8.652677e-01
645.033,8.643591e-01
645.083,8.641099e-01
645.133,8.660609e-01
645.183,8.654577e-01
645.233,8.639749e-01
645.283,8.662051e-01
645.333,8.640212e-01
645.383,8.626764e-01
645.433,8.627341e-01
645.483,8.622434e-01
645.533,8.633425e-01
645.583,8.658093e-01
645.633,8.621354e-01
645.683,8.636752e-01
645.733,8.620060e-01
645.783,8.624234e-01
645.833,8.598620e-01
645.883,8.611984e-01
645.933,8.586018e-01
645.983,8.517757e-01
646.033,8.300262e-01
646.083,7.831946e-01
646.133,7.136433e-01
646.183,6.184068e-01
646.233,5.070799e-01
646.283,5.126421e-01
646.333,6.225234e-01
646.383,7.164777e-01
646.433,7.883607e-01
646.483,8.277189e-01
646.533,8.498314e-01
646.583,8.578153e-01
646.633,8.610459e-01
646.683,8.633664e-01
646.733,8.602365e-01
646.783,8.608328e-01
646.833,8.608775e-01
646.883,8.604164e-01
646.933,8.612135e-01
646.983,8.631376e-01
647.033,8.599771e-01
647.083,8.625055e-01
647.133,8.588021e-01
647.183,8.607289e-01
647.233,8.610847e-01
647.283,8.644909e-01
647.333,8.610803e-01
647.383,8.577074e-01
647.433,8.580005e-01
647.483,8.614452e-01
647.533,8.623845e-01
647.583,8.619132e-01
647.633,8.614932e-01
647.683,8.631434e-01
647.733,8.601486e-01
647.783,8.625544e-01
647.833,8.581379e-01
647.883,8.593240e-01
647.933,8.577047e-01
647.983,8.602757e-01
648.034,8.606019e-01
648.084,8.608102e-01
648.134,8.606522e-01
648.184,8.588810e-01
648.234,8.600813e-01
648.284,8.577631e-01
648.334,8.626160e-01
648.384,8.596787e-01
648.434,8.592905e-01
648.484,8.627948e-01
648.534,8.578550e-01
648.584,8.579857e-01
648.634,8.579661e-01
648.684,8.596641e-01
648.734,8.604524e-01
648.784,8.609112e-01
648.834,8.639903e-01
648.884,8.556310e-01
648.934,8.604730e-01
648.984,8.583980e-01
649.034,8.582765e-01
649.084,8.581479e-01
649.134,8.575800e-01
649.184,8.619642e-01
649.234,8.604454e-01
649.284,8.589665e-01
649.334,8.611755e-01
649.384,8.561852e-01
649.434,8.564257e-01
649.484,8.548989e-01
649.534,8.573660e-01
649.584,8.587725e-01
649.634,8.585992e-01
649.684,8.586067e-01
649.734,8.558558e-01
649.784,8.595841e-01
649.834,8.585443e-01
649.884,8.593185e-01
649.934,8.547399e-01
649.984,8.584496e-01
650.034,8.558045e-01
650.084,8.570879e-01
650.134,8.586132e-01
650.184,8.577798e-01
650.234,8.560901e-01
650.284,8.574882e-01
650.334,8.547779e-01
650.384,8.593032e-01
650.434,8.569056e-01
650.484,8.591017e-01
650.534,8.562080e-01
650.584,8.561396e-01
650.634,8.556536e-01
650.684,8.583912e-01
650.734,8.556001e-01
650.784,8.578464e-01
650.834,8.560126e-01
650.884,8.532086e-01
650.934,8.555427e-01
650.984,8.544257e-01
651.034,8.564291e-01
651.084,8.542578e-01
651.134,8.578076e-01
651.184,8.559913e-01
651.234,8.557684e-01
651.284,8.571204e-01
651.334,8.575726e-01
651.384,8.558130e-01
651.434,8.544522e-01
651.484,8.526608e-01
651.534,8.544472e-01
651.584,8.544894e-01
651.634,8.556529e-01
651.684,8.548032e-01
651.734,8.564944e-01
651.784,8.541928e-01
651.834,8.550673e-01
651.884,8.571130e-01
651.934,8.555959e-01
651.984,8.548317e-01
652.034,8.538280e-01
652.084,8.536972e-01
652.134,8.532481e-01
652.184,8.536996e-01
652.234,8.558377e-01
652.284,8.540886e-01
652.334,8.520827e-01
652.384,8.573314e-01
652.434,8.547778e-01
652.484,8.517482e-01
652.534,8.533171e-01
652.584,8.541811e-01
652.634,8.568224e-01
652.684,8.519381e-01
652.734,8.554157e-01
652.784,8.560568e-01
652.834,8.525121e-01
652.884,8.530290e-01
652.934,8.516509e-01
652.984,8.529888e-01
653.034,8.531895e-01
653.084,8.542928e-01
653.134,8.549419e-01
653.184,8.517196e-01
653.234,8.495532e-01
653.284,8.527854e-01
653.334,8.532340e-01
653.384,8.530696e-01
653.434,8.519972e-01
653.484,8.526759e-01
653.534,8.549545e-01
653.584,8.529285e-01
653.634,8.515470e-01
653.684,8.512352e-01
653.734,8.517011e-01
653.784,8.546804e-01
653.834,8.514792e-01
653.884,8.516556e-01
653.934,8.507638e-01
653.984,8.533506e-01
654.034,8.547077e-01
654.084,8.520267e-01
654.134,8.512867e-01
654.184,8.510917e-01
654.234,8.468514e-01
654.284,8.520533e-01
654.334,8.508859e-01
654.384,8.512541e-01
654.434,8.491781e-01
654.484,8.495914e-01
654.534,8.493968e-01
654.584,8.516747e-01
654.634,8.491272e-01
654.684,8.531304e-01
654.734,8.501278e-01
654.784,8.470111e-01
654.834,8.487088e-01
654.884,8.475230e-01
654.934,8.445376e-01
654.984,8.504982e-01
655.034,8.483460e-01
655.084,8.471938e-01
655.134,8.453704e-01
655.184,8.410777e-01
655.234,8.402398e-01
655.284,8.391858e-01
655.334,8.315124e-01
655.384,8.229574e-01
655.434,8.186147e-01
655.484,8.080806e-01
655.534,7.948329e-01
655.584,7.785610e-01
655.634,7.572868e-01
655.684,7.313717e-01
655.734,7.029774e-01
655.784,6.652832e-01
655.834,6.299505e-01
655.884,5.885497e-01
655.934,5.420780e-01
655.984,4.952383e-01
656.035,4.473293e-01
656.085,3.963184e-01
656.135,3.427485e-01
656.185,2.841274e-01
656.235,2.324252e-01
656.285,2.121110e-01
656.335,2.394254e-01
656.385,2.925615e-01
656.435,3.498885e-01
656.485,4.038901e-01
656.535,4.557993e-01
656.585,5.021833e-01
656.635,5.506347e-01
656.685,5.933035e-01
656.735,6.337282e-01
656.785,6.745710e-01
656.835,7.029437e-01
656.885,7.328066e-01
656.935,7.559958e-01
656.985,7.796978e-01
657.035,7.973916e-01
657.085,8.104684e-01
657.135,8.198956e-01
657.185,8.252455e-01
657.235,8.306706e-01
657.285,8.326440e-01
657.335,8.418262e-01
657.385,8.412956e-01
657.435,8.411321e-01
657.485,8.451958e-01
657.535,8.419928e-01
657.585,8.447788e-01
657.635,8.441108e-01
657.685,8.456918e-01
657.735,8.446495e-01
657.785,8.424044e-01
657.835,8.450524e-01
657.885,8.467443e-01
657.935,8.449538e-01
657.985,8.463327e-01
658.035,8.432659e-01
658.085,8.449910e-01
658.135,8.439757e-01
658.185,8.462837e-01
658.235,8.450595e-01
658.285,8.461529e-01
658.335,8.468011e-01
658.385,8.461041e-01
658.435,8.453658e-01
658.485,8.431833e-01
658.535,8.448279e-01
658.585,8.438917e-01
658.635,8.441681e-01
658.685,8.440710e-01
658.735,8.430001e-01
658.785,8.412982e-01
658.835,8.434225e-01
658.885,8.448214e-01
658.935,8.421586e-01
658.985,8.443993e-01
659.035,8.475153e-01
659.085,8.459630e-01
659.135,8.469339e-01
659.185,8.447358e-01
659.235,8.459531e-01
659.285,8.426540e-01
659.335,8.426626e-01
659.385,8.389725e-01
659.435,8.453893e-01
659.485,8.456902e-01
659.535,8.415847e-01
659.585,8.389087e-01
659.635,8.143482e-01
659.685,7.233614e-01
659.735,5.572765e-01
659.785,5.770029e-01
659.835,7.389994e-01
659.885,8.201774e-01
659.935,8.398946e-01
659.985,8.428284e-01
660.035,8.421244e-01
660.085,8.424237e-01
660.135,8.423118e-01
660.185,8.443357e-01
660.235,8.434062e-01
660.285,8.430543e-01
660.335,8.405105e-01
660.385,8.419758e-01
660.435,8.440834e-01
660.485,8.425831e-01
660.535,8.435780e-01
660.585,8.453874e-01
660.635,8.441031e-01
660.685,8.424509e-01
660.735,8.413723e-01
660.785,8.378699e-01
660.835,8.418243e-01
660.885,8.414950e-01
660.935,8.426368e-01
660.985,8.416551e-01
661.035,8.413090e-01
661.085,8.387865e-01
661.135,8.401332e-01
661.185,8.424509e-01
661.235,8.444693e-01
661.285,8.413493e-01
661.335,8.419972e-01
661.385,8.429801e-01
661.435,8.399444e-01
661.485,8.418574e-01
661.535,8.399256e-01
661.585,8.425572e-01
661.635,8.412878e-01
661.685,8.414658e-01
661.735,8.395781e-01
661.785,8.420137e-01
661.835,8.442604e-01
661.885,8.389904e-01
661.935,8.400438e-01
661.985,8.409343e-01
662.035,8.417966e-01
662.085,8.394639e-01
662.135,8.355726e-01
662.185,8.425476e-01
662.235,8.414708e-01
662.285,8.371937e-01
662.335,8.390307e-01
662.385,8.426152e-01
662.435,8.423418e-01
662.485,8.414155e-01
662.535,8.394720e-01
662.585,8.398361e-01
662.635,8.394058e-01
662.685,8.414489e-01
662.735,8.380127e-01
662.785,8.380591e-01
662.835,8.410364e-01
662.885,8.391946e-01
662.935,8.415112e-01
662.985,8.379992e-01
663.035,8.389627e-01
663.085,8.374352e-01
663.135,8.389237e-01
663.185,8.363591e-01
663.235,8.379499e-01
663.285,8.362870e-01
663.335,8.397883e-01
663.385,8.397543e-01
663.435,8.355791e-01
663.485,8.406455e-01
663.535,8.425242e-01
663.585,8.383420e-01
663.635,8.371181e-01
663.685,8.428551e-01
663.735,8.358380e-01
663.785,8.380104e-01
663.835,8.382056e-01
663.885,8.400864e-01
663.935,8.383630e-01
663.985,8.368526e-01
664.036,8.360223e-01
664.086,8.369709e-01
664.136,8.357847e-01
664.186,8.374790e-01
664.236,8.363818e-01
664.286,8.347524e-01
664.336,8.392834e-01
664.386,8.362762e-01
664.436,8.349141e-01
664.486,8.366829e-01
664.536,8.370065e-01
664.586,8.338967e-01
664.636,8.373021e-01
664.686,8.349223e-01
664.736,8.394649e-01
664.786,8.374061e-01
664.836,8.357879e-01
664.886,8.351378e-01
664.936,8.361361e-01
664.986,8.372639e-01
665.036,8.361237e-01
665.086,8.357305e-01
665.136,8.361186e-01
665.186,8.349387e-01
665.236,8.353018e-01
665.286,8.323162e-01
665.336,8.373576e-01
665.386,8.361566e-01
665.436,8.342919e-01
665.486,8.386845e-01
